frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
17,A,1,Your friend matched my brother.,My brother was matched by your friend.,matched,Estimation,friend,brother,1,-23.184375762939453,-25.3880672454834,2.2036914825439453
17,A,2,Your friend resembled my brother.,My brother was resembled by your friend.,resembled,Estimation,friend,brother,0,-24.654258728027344,-29.131128311157227,4.476869583129883
18,A,1,The character approximated the author.,The author was approximated by the character.,approximated,Estimation,author,character,1,-25.137062072753906,-29.052854537963867,3.915792465209961
18,A,2,The character mirrored the author.,The author was mirrored by the character.,mirrored,Estimation,author,character,1,-22.99329948425293,-27.207847595214844,4.214548110961914
19,A,1,Her son matched her father.,Her father was matched by her son.,matched,Estimation,son,father,1,-23.675125122070312,-23.995176315307617,0.3200511932373047
19,A,2,Her son resembled her father.,Her father was resembled by her son.,resembled,Estimation,son,father,0,-24.13220977783203,-27.738237380981445,3.606027603149414
20,A,1,The copy approximated the original.,The original was approximated by the copy.,approximated,Estimation,copy,original,1,-25.12177276611328,-30.704837799072266,5.583065032958984
20,A,2,The copy resembled the original.,The original was resembled by the copy.,resembled,Estimation,copy,original,0,-22.52953338623047,-29.806297302246094,7.276763916015625
21,A,1,The journey required three days.,Three days were required by the journey.,required,Duration,journey,days,1,-22.635860443115234,-23.398866653442383,0.7630062103271484
22,A,2,My meeting lasted two hours.,Two hours was lasted by my meeting.,lasted,Duration,meeting,hours,0,-18.370534896850586,-30.35573959350586,11.985204696655273
22,A,1,My meeting took two hours.,Two hours was taken by my meeting.,took,Duration,meeting,hours,0,-20.042098999023438,-26.238773345947266,6.196674346923828
23,A,2,The interview required some time.,Some time was required by the interview.,required,Duration,interview,time,1,-20.567646026611328,-22.447280883789062,1.8796348571777344
24,A,1,Her speech lasted seventeen minutes.,Seventeen minutes was lasted by her speech.,lasted,Duration,speech,minutes,0,-26.884172439575195,-28.983657836914062,2.099485397338867
24,A,2,Her speech took seventeen minutes.,Seventeen minutes was taken by her speech.,took,Duration,speech,minutes,0,-25.41294288635254,-24.587923049926758,-0.8250198364257812
25,A,1,His trek required a month.,A month was required by his trek.,required,Duration,trek,month,1,-21.608097076416016,-27.84988784790039,6.241790771484375
26,A,2,My brother hit your friend.,your friend was hit by my brother.,hit,Agent-patient,my brother,your friend,1,-22.35392951965332,-17.82649803161621,-4.527431488037109
26,A,1,Your sister hit the target.,The target was hit by your sister.,hit,Agent-patient,your sister,the target,1,-19.703371047973633,-23.98029327392578,4.276922225952148
26,A,2,The child hit the ball.,The ball was hit by the child.,hit,Agent-patient,the child,the ball,1,-19.216474533081055,-21.012008666992188,1.7955341339111328
27,A,1,My brother pushed a child.,A child was pushed by my brother.,pushed,Agent-patient,my brother,a child,1,-22.39446258544922,-24.886606216430664,2.4921436309814453
27,A,2,The mother pushed my toy.,My toy was pushed by the mother.,pushed,Agent-patient,the mother,my toy,1,-25.6735897064209,-23.905582427978516,-1.7680072784423828
28,A,1,A boy washed the cup.,The cup was washed by a boy.,washed,Agent-patient,a boy,the cup,1,-23.493221282958984,-27.525428771972656,4.032207489013672
28,A,2,A child washed the bag.,The bag was washed by a child.,washed,Agent-patient,a child,the bag,1,-22.895021438598633,-26.427513122558594,3.532491683959961
28,A,1,My sister washed a towel.,A towel was washed by my sister.,washed,Agent-patient,my sister,a towel,1,-24.733413696289062,-29.258630752563477,4.525217056274414
29,A,2,My brother dropped my plate.,My plate was dropped by my brother.,dropped,Agent-patient,my brother,my plate,1,-24.61753273010254,-26.32819175720215,1.7106590270996094
29,A,1,The mother dropped my toy.,My toy was dropped by the mother.,dropped,Agent-patient,the mother,my toy,1,-25.59953498840332,-24.578792572021484,-1.020742416381836
30,A,2,A boy carried my bag.,My bag was carried by a boy.,carried,Agent-patient,a boy,my bag,1,-24.1484432220459,-23.866867065429688,-0.28157615661621094
30,A,1,Your mother carried the child.,The child was carried by your mother.,carried,Agent-patient,your mother,the child,1,-21.804134368896484,-24.845022201538086,3.0408878326416016
31,A,2,My brother saw your friend.,Your friend was seen by my brother.,saw,Experiencer-theme,my brother,your friend,1,-22.400999069213867,-24.329145431518555,1.9281463623046875
31,A,1,Your dog saw the toy.,The toy was seen by your dog.,saw,Experiencer-theme,your dog,the toy,1,-21.63689613342285,-24.588092803955078,2.9511966705322266
31,A,2,Your sister saw a book.,A book was seen by your sister.,saw,Experiencer-theme,your sister,a book,1,-21.628952026367188,-24.393463134765625,2.7645111083984375
32,A,1,A boy heard the sound.,The sound was heard by a boy.,heard,Experiencer-theme,a boy,the sound,1,-21.036182403564453,-25.232995986938477,4.196813583374023
32,A,2,The child heard the rules.,The rules were heard by the child.,heard,Experiencer-theme,the rules,a monkey,1,-21.498764038085938,-24.680641174316406,3.1818771362304688
33,A,1,My brother knew your friend.,Your friend was known by my brother.,knew,Experiencer-theme,my brother,your friend,1,-22.94963264465332,-24.972726821899414,2.0230941772460938
33,A,2,Your dog knew my cat.,My cat was known by your dog.,knew,Experiencer-theme,your dog,my cat,1,-23.222482681274414,-25.530519485473633,2.3080368041992188
33,A,1,Your sister knew my brother.,My brother was known by your sister.,knew,Experiencer-theme,your sister,my brother,1,-22.560867309570312,-26.026432037353516,3.465564727783203
34,A,2,A boy liked the game.,The game was liked by a boy.,liked,Experiencer-theme,a boy,the game,1,-21.0594539642334,-24.84571075439453,3.786256790161133
34,A,1,The child liked a monkey.,A monkey was liked by the child.,liked,Experiencer-theme,the child,a monkey,1,-25.39980125427246,-26.126869201660156,0.7270679473876953
35,A,2,My brother remembered your friend.,Your friend was remembered by my brother.,remembered,Experiencer-theme,my brother,your friend,1,-23.707630157470703,-27.685930252075195,3.978300094604492
35,A,1,Your dog remembered my toy.,My toy was remembered by your dog.,remembered,Experiencer-theme,your dog,my toy,1,-26.425132751464844,-27.94487762451172,1.519744873046875
35,A,2,Your sister remembered a book.,A book was remembered by your sister.,remembered,Experiencer-theme,your sister,a book,1,-22.895368576049805,-27.7502498626709,4.854881286621094
1,B,1,Your investment helped the community.,The community was helped by your investment.,helped,Advantage,donation,communities,1,-21.23260498046875,-24.91398811340332,3.6813831329345703
1,B,2,Your investment strengthened the community.,The community was strengthened by your investment.,strengthened,Advantage,donation,communities,1,-22.359100341796875,-27.22305679321289,4.863956451416016
2,B,1,The exercise benefited his fitness.,His fitness was benefited by the exercise.,benefited,Advantage,exercise,fitness,0,-24.82724380493164,-27.86289405822754,3.0356502532958984
2,B,2,The exercise profited his fitness.,His fitness was profited by the exercise.,profited,Advantage,exercise,fitness,0,-25.277400970458984,-29.544607162475586,4.267206192016602
3,B,1,Our friendship helped my life.,My life was helped by our friendship.,helped,Advantage,friendship,life,1,-22.232040405273438,-24.69960594177246,2.4675655364990234
3,B,2,Our friendship strengthened my life.,My life was strengthened by our friendship.,strengthened,Advantage,friendship,life,1,-22.222131729125977,-27.00867462158203,4.786542892456055
4,B,1,The law benefited these workers.,These workers were benefited by the law.,benefited,Advantage,law,workers,0,-24.57938575744629,-24.168155670166016,-0.41123008728027344
4,B,2,The law profited these workers.,These workers were profited by the law.,profited,Advantage,law,workers,0,-25.029542922973633,-25.849868774414062,0.8203258514404297
5,B,1,The treaty helped both countries.,Both countries were helped by the treaty.,helped,Advantage,treaty,countries,1,-23.30272102355957,-23.109651565551758,-0.1930694580078125
5,B,2,The treaty profited both countries.,Both countries were profited by the treaty.,profited,Advantage,treaty,countries,0,-24.653303146362305,-28.406583786010742,3.7532806396484375
6,B,1,Your dish earned ninety dollars.,Ninety dollars was earned by your dish.,earned,Price,dish,dollars,1,-27.91774559020996,-29.80524253845215,1.8874969482421875
7,B,2,The painting cost a fortune.,A fortune was cost by the painting.,cost,Price,painting,fortune,0,-23.055543899536133,-27.123666763305664,4.068122863769531
7,B,1,The painting fetched a fortune.,A fortune was fetched by the painting.,fetched,Price,painting,fortune,1,-24.301122665405273,-29.01460838317871,4.7134857177734375
8,B,2,The tickets earned a lot of money.,A lot of money was earned by the tickets.,earned,Price,initiative,money,1,-22.118053436279297,-28.02591896057129,5.907865524291992
9,B,1,Your book cost thirty dollars.,Thirty dollars was cost by your book.,cost,Price,book,dollars,0,-24.30233383178711,-28.649364471435547,4.3470306396484375
9,B,2,Your book fetched thirty dollars.,Thirty dollars was fetched by your book.,fetched,Price,book,dollars,1,-25.707286834716797,-30.540306091308594,4.833019256591797
10,B,1,His actions earned the medal.,The medal was earned by his actions.,earned,Price,actions,medal,1,-22.862417221069336,-25.401491165161133,2.539073944091797
11,B,2,My friend discharged confidence.,Confidence was discharged by my friend.,discharged,Ooze,friend,confidence,1,-22.5457820892334,-22.62239646911621,0.0766143798828125
11,B,1,My friend emitted confidence.,Confidence was emitted by my friend.,emitted,Ooze,friend,confidence,1,-22.646142959594727,-21.540935516357422,-1.1052074432373047
12,B,2,The lightbulb emanated some light.,Some light was emanated by the lightbulb.,emanated,Ooze,lightbulb,light,0,-27.64401626586914,-33.179779052734375,5.535762786865234
12,B,1,The lightbulb radiated some light.,Some light was radiated by the lightbulb.,radiated,Ooze,lightbulb,light,0,-27.017637252807617,-32.553401947021484,5.535764694213867
13,B,2,That machine discharged a sound.,A sound was discharged by that machine.,discharged,Ooze,machine,sound,1,-24.107492446899414,-29.037376403808594,4.92988395690918
13,B,1,That machine emitted a sound.,A sound was emitted by that machine.,emitted,Ooze,machine,sound,1,-22.78328514099121,-27.955917358398438,5.172632217407227
14,B,2,The teacher emanated wisdom.,Wisdom was emanated by the teacher.,emanated,Ooze,teacher,wisdom,0,-24.257204055786133,-25.972745895385742,1.7155418395996094
14,B,1,The teacher radiated wisdom.,Wisdom was radiated by the teacher.,radiated,Ooze,teacher,wisdom,0,-23.63082504272461,-25.346364974975586,1.7155399322509766
15,B,2,The trash discharged an odor.,An odor was discharged by the trash.,discharged,Ooze,trash,odor,1,-28.394102096557617,-28.665212631225586,0.27111053466796875
15,B,1,The trash radiated an odor.,An odor was radiated by the trash.,radiated,Ooze,trash,odor,0,-28.766183853149414,-30.646549224853516,1.8803653717041016
16,B,2,Your drawing matched her likeness.,Her likeness was matched by the drawing.,matched,Estimation,drawing,likeness,1,-24.719072341918945,-26.889076232910156,2.170003890991211
16,B,1,Your drawing resembled her likeness.,Her likeness was resembled by the drawing.,resembled,Estimation,drawing,likeness,0,-25.176156997680664,-31.28040313720703,6.104246139526367
17,B,2,Your friend approximated my brother.,My brother was approximated by your friend.,approximated,Estimation,friend,brother,1,-25.552797317504883,-30.0296688079834,4.476871490478516
17,B,1,Your friend mirrored my brother.,My brother was mirrored by your friend.,mirrored,Estimation,friend,brother,1,-24.484975814819336,-28.184661865234375,3.699686050415039
18,B,2,The character matched the author.,The author was matched by the character.,matched,Estimation,author,character,1,-22.3962459564209,-23.762990951538086,1.3667449951171875
18,B,1,The character resembled the author.,The author was resembled by the character.,resembled,Estimation,author,character,0,-22.544822692871094,-28.154314041137695,5.609491348266602
19,B,2,Her son approximated her father.,Her father was approximated by her son.,approximated,Estimation,son,father,1,-25.03074836730957,-28.636777877807617,3.606029510498047
19,B,1,Her son mirrored her father.,Her father was mirrored by her son.,mirrored,Estimation,son,father,1,-22.640743255615234,-26.791772842407227,4.151029586791992
20,B,2,The copy matched the original.,The original was matched by the copy.,matched,Estimation,copy,original,1,-22.380958557128906,-25.414974212646484,3.034015655517578
20,B,1,The copy mirrored the original.,The original was mirrored by the copy.,mirrored,Estimation,copy,original,1,-22.978012084960938,-28.859830856323242,5.881818771362305
21,B,2,The journey lasted three days.,Three days were lasted by the journey.,lasted,Duration,journey,days,0,-22.054790496826172,-27.765840530395508,5.711050033569336
21,B,1,The journey took three days.,Three days were taken by the journey.,took,Duration,journey,days,0,-21.200504302978516,-22.922151565551758,1.7216472625732422
22,B,2,My meeting required two hours.,Two hours was required by my meeting.,required,Duration,meeting,hours,1,-21.52420425415039,-26.847631454467773,5.323427200317383
23,B,1,The interview lasted some time.,Some time was lasted by the interview.,lasted,Duration,interview,time,0,-22.8718204498291,-26.93656349182129,4.0647430419921875
23,B,2,The interview took some time.,Some time was taken by the interview.,took,Duration,interview,time,0,-18.86578369140625,-22.21409797668457,3.3483142852783203
24,B,1,Her speech required seventeen minutes.,Seventeen minutes was required by her speech.,required,Duration,speech,minutes,1,-26.30244255065918,-25.47555160522461,-0.8268909454345703
25,B,2,His trek lasted a month.,A month was lasted by his trek.,lasted,Duration,trek,month,0,-22.103368759155273,-31.357994079589844,9.25462532043457
25,B,1,His trek took a month.,A month was taken by his trek.,took,Duration,trek,month,0,-20.535470962524414,-27.24102783203125,6.705556869506836
26,B,2,A boy hit my bag.,My bag was hit by a boy.,hit,Agent-patient,a boy,my bag,1,-23.375436782836914,-22.247211456298828,-1.128225326538086
26,B,1,A monkey hit the toy.,The toy was hit by a monkey.,hit,Agent-patient,a monkey,the toy,1,-22.090848922729492,-24.49741554260254,2.406566619873047
27,B,2,A boy pushed the cup.,The cup was pushed by a boy.,pushed,Agent-patient,a boy,the cup,1,-21.040258407592773,-24.91522789001465,3.874969482421875
27,B,1,A child pushed the bag.,The bag was pushed by a child.,pushed,Agent-patient,a child,the bag,1,-21.81516456604004,-23.81731414794922,2.0021495819091797
27,B,2,Your sister pushed your friend.,Your friend was pushed by your sister.,pushed,Agent-patient,your sister,your friend,1,-23.545780181884766,-25.58858871459961,2.0428085327148438
28,B,1,My brother washed my plate.,My plate was washed by my brother.,washed,Agent-patient,my brother,my plate,1,-25.69072151184082,-28.946104049682617,3.255382537841797
28,B,2,Your mother washed my toy.,My toy was washed by your mother.,washed,Agent-patient,your mother,my toy,1,-26.67272186279297,-28.377063751220703,1.7043418884277344
29,B,1,A boy dropped the cup.,The cup was dropped by a boy.,dropped,Agent-patient,a boy,the cup,1,-22.321378707885742,-24.907516479492188,2.5861377716064453
29,B,2,A child dropped the bag.,The bag was dropped by a child.,dropped,Agent-patient,a child,the bag,1,-21.723182678222656,-23.809602737426758,2.0864200592041016
29,B,1,Your sister dropped a book.,A book was dropped by your sister.,dropped,Agent-patient,your sister,a book,1,-22.040285110473633,-25.23874282836914,3.198457717895508
30,B,2,My brother carried your friend.,Your friend was carried by my brother.,carried,Agent-patient,my brother,your friend,1,-22.8245906829834,-25.032312393188477,2.207721710205078
30,B,1,The dog carried the toy.,The toy was carried by the dog.,carried,Agent-patient,the dog,the toy,1,-22.07651710510254,-24.090333938598633,2.0138168334960938
30,B,2,The donkey carried the load.,The load was carried by the donkey.,carried,Agent-patient,the donkey,the load,1,-23.80082893371582,-27.55491065979004,3.7540817260742188
31,B,1,A boy saw my bag.,My bag was seen by a boy.,saw,Experiencer-theme,a boy,my bag,1,-22.370546340942383,-23.654510498046875,1.2839641571044922
31,B,2,The child saw a monkey.,A monkey was seen by the child.,saw,Experiencer-theme,the child,a monkey,1,-23.431848526000977,-23.896074295043945,0.46422576904296875
32,B,1,My brother heard your friend.,Your friend was heard by my brother.,heard,Experiencer-theme,my brother,your friend,1,-23.056116104125977,-25.116281509399414,2.0601654052734375
32,B,2,Your dog heard the toy.,The toy was heard by your dog.,heard,Experiencer-theme,your dog,the toy,1,-22.208148956298828,-25.375226974487305,3.1670780181884766
32,B,1,Your sister heard a squeak.,A squeak was heard by your sister.,heard,Experiencer-theme,your sister,a squeak,1,-26.402891159057617,-27.946147918701172,1.5432567596435547
33,B,2,A boy knew my mother.,My mother was known by a boy.,knew,Experiencer-theme,a boy,my mother,1,-20.724151611328125,-24.482324600219727,3.7581729888916016
33,B,1,The mother knew the dog.,The dog was known by the mother.,knew,Experiencer-theme,the mother,the dog,1,-21.869781494140625,-23.044795989990234,1.1750144958496094
34,B,2,My brother liked your friend.,Your friend was liked by my brother.,liked,Experiencer-theme,my brother,your friend,1,-22.974393844604492,-25.903806686401367,2.929412841796875
34,B,1,Your dog liked the toy.,The toy was liked by your dog.,liked,Experiencer-theme,your dog,the toy,1,-22.37936782836914,-26.16275405883789,3.78338623046875
34,B,2,Your sister liked a book.,A book was liked by your sister.,liked,Experiencer-theme,your sister,a book,1,-23.59690284729004,-25.968124389648438,2.3712215423583984
35,B,1,A boy remembered the game.,The game was remembered by a boy.,remembered,Experiencer-theme,a boy,the game,1,-21.595563888549805,-26.627836227416992,5.0322723388671875
35,B,2,The child remembered the rules.,The rules were remembered by the child.,remembered,Experiencer-theme,the child,the rules,1,-22.206090927124023,-26.313335418701172,4.107244491577148
