frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
7,B,2,The painting cost a fortune.,A fortune was cost by the painting.,cost,Price,painting,fortune,0,-28.947555541992188,-46.229087829589844,17.281532287597656
7,B,1,The painting fetched a fortune.,A fortune was fetched by the painting.,fetched,Price,painting,fortune,1,-35.569480895996094,-43.76601028442383,8.196529388427734
8,B,2,The tickets earned a lot of money.,A lot of money was earned by the tickets.,earned,Price,initiative,money,1,-31.26932144165039,-33.019630432128906,1.7503089904785156
9,B,1,Your book cost thirty dollars.,Thirty dollars was cost by your book.,cost,Price,book,dollars,0,-28.5308895111084,-42.720069885253906,14.189180374145508
9,B,2,Your book fetched thirty dollars.,Thirty dollars was fetched by your book.,fetched,Price,book,dollars,1,-35.22050094604492,-43.792701721191406,8.572200775146484
10,B,1,His actions earned the medal.,The medal was earned by his actions.,earned,Price,actions,medal,1,-28.307964324951172,-33.38421630859375,5.076251983642578
11,B,2,My friend discharged confidence.,Confidence was discharged by my friend.,discharged,Ooze,friend,confidence,1,-33.46189498901367,-41.60293197631836,8.141036987304688
11,B,1,My friend emitted confidence.,Confidence was emitted by my friend.,emitted,Ooze,friend,confidence,1,-34.55793762207031,-43.75634765625,9.198410034179688
12,B,2,The lightbulb emanated some light.,Some light was emanated by the lightbulb.,emanated,Ooze,lightbulb,light,0,-37.69832229614258,-44.91162109375,7.213298797607422
12,B,1,The lightbulb radiated some light.,Some light was radiated by the lightbulb.,radiated,Ooze,lightbulb,light,0,-36.999141693115234,-42.58369064331055,5.5845489501953125
13,B,2,That machine discharged a sound.,A sound was discharged by that machine.,discharged,Ooze,machine,sound,1,-38.909576416015625,-42.479129791259766,3.5695533752441406
13,B,1,That machine emitted a sound.,A sound was emitted by that machine.,emitted,Ooze,machine,sound,1,-31.94583511352539,-37.306678771972656,5.360843658447266
14,B,2,The teacher emanated wisdom.,Wisdom was emanated by the teacher.,emanated,Ooze,teacher,wisdom,0,-41.30963897705078,-50.313636779785156,9.003997802734375
14,B,1,The teacher radiated wisdom.,Wisdom was radiated by the teacher.,radiated,Ooze,teacher,wisdom,0,-36.29281997680664,-47.03929901123047,10.746479034423828
15,B,2,The trash discharged an odor.,An odor was discharged by the trash.,discharged,Ooze,trash,odor,1,-45.76285171508789,-38.84606170654297,-6.916790008544922
15,B,1,The trash radiated an odor.,An odor was radiated by the trash.,radiated,Ooze,trash,odor,0,-45.117183685302734,-41.697574615478516,-3.4196090698242188
16,B,2,Your drawing matched her likeness.,Her likeness was matched by the drawing.,matched,Estimation,drawing,likeness,1,-38.426353454589844,-40.654300689697266,2.227947235107422
16,B,1,Your drawing resembled her likeness.,Her likeness was resembled by the drawing.,resembled,Estimation,drawing,likeness,0,-45.09386444091797,-48.96663284301758,3.8727684020996094
17,B,2,Your friend approximated my brother.,My brother was approximated by your friend.,approximated,Estimation,friend,brother,1,-42.32933044433594,-37.06192398071289,-5.267406463623047
17,B,1,Your friend mirrored my brother.,My brother was mirrored by your friend.,mirrored,Estimation,friend,brother,1,-33.2834358215332,-34.74387741088867,1.4604415893554688
18,B,2,The character matched the author.,The author was matched by the character.,matched,Estimation,author,character,1,-34.0341796875,-37.35388946533203,3.3197097778320312
18,B,1,The character resembled the author.,The author was resembled by the character.,resembled,Estimation,author,character,0,-34.46306610107422,-44.672523498535156,10.209457397460938
19,B,2,Her son approximated her father.,Her father was approximated by her son.,approximated,Estimation,son,father,1,-35.93717575073242,-31.374893188476562,-4.562282562255859
19,B,1,Her son mirrored her father.,Her father was mirrored by her son.,mirrored,Estimation,son,father,1,-27.429304122924805,-27.987998962402344,0.5586948394775391
20,B,2,The copy matched the original.,The original was matched by the copy.,matched,Estimation,copy,original,1,-31.252857208251953,-39.471092224121094,8.21823501586914
20,B,1,The copy mirrored the original.,The original was mirrored by the copy.,mirrored,Estimation,copy,original,1,-34.468116760253906,-40.009769439697266,5.541652679443359
21,B,2,The journey lasted three days.,Three days were lasted by the journey.,lasted,Duration,journey,days,0,-21.81557846069336,-40.41973876953125,18.60416030883789
21,B,1,The journey took three days.,Three days were taken by the journey.,took,Duration,journey,days,0,-21.27680206298828,-32.35923767089844,11.082435607910156
22,B,2,My meeting required two hours.,Two hours was required by my meeting.,required,Duration,meeting,hours,1,-31.846694946289062,-33.62726974487305,1.7805747985839844
23,B,1,The interview lasted some time.,Some time was lasted by the interview.,lasted,Duration,interview,time,0,-23.561477661132812,-41.51041030883789,17.948932647705078
23,B,2,The interview took some time.,Some time was taken by the interview.,took,Duration,interview,time,0,-22.661279678344727,-33.73310470581055,11.07182502746582
24,B,1,Her speech required seventeen minutes.,Seventeen minutes was required by her speech.,required,Duration,speech,minutes,1,-28.585620880126953,-43.795589447021484,15.209968566894531
25,B,2,His trek lasted a month.,A month was lasted by his trek.,lasted,Duration,trek,month,0,-24.689159393310547,-51.15399169921875,26.464832305908203
25,B,1,His trek took a month.,A month was taken by his trek.,took,Duration,trek,month,0,-26.857189178466797,-43.11207580566406,16.254886627197266
26,B,2,A boy hit my bag.,My bag was hit by a boy.,hit,Agent-patient,a boy,my bag,1,-33.26700973510742,-26.805511474609375,-6.461498260498047
26,B,1,A monkey hit the toy.,The toy was hit by a monkey.,hit,Agent-patient,a monkey,the toy,1,-30.669301986694336,-34.188167572021484,3.5188655853271484
27,B,2,A boy pushed the cup.,The cup was pushed by a boy.,pushed,Agent-patient,a boy,the cup,1,-35.30419158935547,-34.19830322265625,-1.1058883666992188
27,B,1,A child pushed the bag.,The bag was pushed by a child.,pushed,Agent-patient,a child,the bag,1,-33.14674377441406,-33.367347717285156,0.22060394287109375
27,B,2,Your sister pushed your friend.,Your friend was pushed by your sister.,pushed,Agent-patient,your sister,your friend,1,-30.89230728149414,-31.817420959472656,0.9251136779785156
28,B,1,My brother washed my plate.,My plate was washed by my brother.,washed,Agent-patient,my brother,my plate,1,-29.240367889404297,-33.617645263671875,4.377277374267578
28,B,2,Your mother washed my toy.,My toy was washed by your mother.,washed,Agent-patient,your mother,my toy,1,-34.654747009277344,-39.89952087402344,5.244773864746094
29,B,1,A boy dropped the cup.,The cup was dropped by a boy.,dropped,Agent-patient,a boy,the cup,1,-32.517967224121094,-33.53241729736328,1.0144500732421875
29,B,2,A child dropped the bag.,The bag was dropped by a child.,dropped,Agent-patient,a child,the bag,1,-33.1594352722168,-31.438093185424805,-1.7213420867919922
29,B,1,Your sister dropped a book.,A book was dropped by your sister.,dropped,Agent-patient,your sister,a book,1,-28.87063980102539,-38.67668151855469,9.806041717529297
30,B,2,My brother carried your friend.,Your friend was carried by my brother.,carried,Agent-patient,my brother,your friend,1,-32.05698776245117,-33.43981170654297,1.3828239440917969
30,B,1,The dog carried the toy.,The toy was carried by the dog.,carried,Agent-patient,the dog,the toy,1,-28.678022384643555,-34.22737121582031,5.549348831176758
30,B,2,The donkey carried the load.,The load was carried by the donkey.,carried,Agent-patient,the donkey,the load,1,-31.355911254882812,-36.436275482177734,5.080364227294922
31,B,1,A boy saw my bag.,My bag was seen by a boy.,saw,Experiencer-theme,a boy,my bag,1,-32.300010681152344,-29.560882568359375,-2.7391281127929688
31,B,2,The child saw a monkey.,A monkey was seen by the child.,saw,Experiencer-theme,the child,a monkey,1,-29.329442977905273,-33.835086822509766,4.505643844604492
32,B,1,My brother heard your friend.,Your friend was heard by my brother.,heard,Experiencer-theme,my brother,your friend,1,-27.714092254638672,-33.84929656982422,6.135204315185547
32,B,2,Your dog heard the toy.,The toy was heard by your dog.,heard,Experiencer-theme,your dog,the toy,1,-32.043296813964844,-43.012413024902344,10.9691162109375
32,B,1,Your sister heard a squeak.,A squeak was heard by your sister.,heard,Experiencer-theme,your sister,a squeak,1,-30.38530921936035,-42.33428955078125,11.948980331420898
33,B,2,A boy knew my mother.,My mother was known by a boy.,knew,Experiencer-theme,a boy,my mother,1,-31.514373779296875,-31.501148223876953,-0.013225555419921875
33,B,1,The mother knew the dog.,The dog was known by the mother.,knew,Experiencer-theme,the mother,the dog,1,-28.010643005371094,-32.2872200012207,4.276576995849609
34,B,2,My brother liked your friend.,Your friend was liked by my brother.,liked,Experiencer-theme,my brother,your friend,1,-28.45636749267578,-32.0705680847168,3.6142005920410156
34,B,1,Your dog liked the toy.,The toy was liked by your dog.,liked,Experiencer-theme,your dog,the toy,1,-29.468290328979492,-41.12907791137695,11.660787582397461
34,B,2,Your sister liked a book.,A book was liked by your sister.,liked,Experiencer-theme,your sister,a book,1,-28.871572494506836,-40.85315704345703,11.981584548950195
35,B,1,A boy remembered the game.,The game was remembered by a boy.,remembered,Experiencer-theme,a boy,the game,1,-31.622722625732422,-33.04759216308594,1.4248695373535156
35,B,2,The child remembered the rules.,The rules were remembered by the child.,remembered,Experiencer-theme,the child,the rules,1,-34.1405143737793,-40.089080810546875,5.948566436767578
